feat1,feat2,feat3,feat4,feat5,feat6,feat7,class
0.0006829064531709997,5.804340890952115e-08,1.2185431552777184e-12,1.0542769173183726e-13,3.670855806524395e-26,2.4515389605394695e-17,-8.966910675244556e-27,A
0.0006587525833147048,1.2452710987852205e-09,1.993896802121824e-11,2.440412172804518e-13,2.8814331753428798e-25,8.520737325748797e-18,4.547189466072111e-25,A
0.00068271717947601,6.305748632176995e-08,5.450691064999118e-12,2.3466332968971935e-13,1.4502786797227158e-25,3.912549728920348e-18,2.2226495972686785e-25,A
0.0006441030129986436,1.8800567220978745e-09,7.590952118275351e-13,5.095368809814475e-14,9.829247099118429e-27,2.170477313757915e-18,1.9510442978849203e-27,A
0.000666806685967445,4.3875252069170684e-08,3.91768690310853e-12,2.1061452165491925e-13,1.6115473114293544e-25,3.0620761595023444e-17,1.0310333028465615e-25,A
0.000658304316148921,1.6688913480300547e-08,1.3932785130877172e-11,4.162241378669543e-13,1.0022221839708037e-24,5.1529828359266904e-17,-1.456425613523421e-26,A
0.0006669478620354682,3.233573283770765e-08,4.201043974595336e-12,2.975467187702446e-13,2.8013828113950084e-25,4.76001100701975e-17,1.7941770318610952e-25,A
0.0006515488985008804,1.0710167792286275e-08,5.373161697406915e-12,7.336745612768837e-14,2.61382911882225e-26,3.403032501200979e-18,3.793105432230949e-26,A
0.0006741078437977761,5.034330882247573e-08,8.466969312132579e-12,5.459440591097628e-13,1.1077642064413698e-24,1.0971799199502763e-16,-3.8809123332225255e-25,A
0.0006491540111323562,1.1480223895023226e-08,1.7867294671156538e-12,3.769856484467189e-15,4.496651093167074e-29,3.8229598061544607e-19,3.0611231444654376e-28,A
0.0006561898846594909,1.6717121867106777e-08,4.482187509104543e-12,2.308740955110245e-15,-1.520668424496917e-28,7.705982330944035e-20,-1.7898206945371745e-28,A
